run,fit1,node1,fit2,node2
2,0.26,-3.14_8.88_-27.17_0.00_14.01,0.25,-3.14_8.88_-21.73_0.00_21.02
2,0.25,-3.14_8.88_-21.73_0.00_21.02,0.23,0.00_4.44_-21.73_0.00_21.02
2,0.23,0.00_4.44_-21.73_0.00_21.02,0.19,0.00_4.44_-16.30_-6.27_21.02
2,0.19,0.00_4.44_-16.30_-6.27_21.02,0.18,3.14_4.44_-16.30_0.00_21.02
2,0.18,3.14_4.44_-16.30_0.00_21.02,0.15,0.00_4.44_-10.87_0.00_21.02
2,0.15,0.00_4.44_-10.87_0.00_21.02,0.02,0.00_0.00_5.43_6.27_0.00
2,0.02,0.00_0.00_5.43_6.27_0.00,0.01,0.00_-4.44_5.43_0.00_0.00
2,0.01,0.00_-4.44_5.43_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
2,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
2,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
2,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
2,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
2,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
3,2.62,-59.66_-35.51_-21.73_62.71_-35.04,2.34,-56.52_-35.51_-21.73_56.44_-35.04
3,2.34,-56.52_-35.51_-21.73_56.44_-35.04,2.34,-56.52_-35.51_-21.73_56.44_-35.04
3,2.34,-56.52_-35.51_-21.73_56.44_-35.04,2.31,-62.80_-39.95_-32.60_37.62_-35.04
3,2.31,-62.80_-39.95_-32.60_37.62_-35.04,2.31,-62.80_-39.95_-32.60_37.62_-35.04
3,2.31,-62.80_-39.95_-32.60_37.62_-35.04,2.14,-59.66_-39.95_-27.17_37.62_-35.04
3,2.14,-59.66_-39.95_-27.17_37.62_-35.04,1.96,-56.52_-35.51_-27.17_37.62_-35.04
3,1.96,-56.52_-35.51_-27.17_37.62_-35.04,1.25,-37.68_-26.63_-21.73_25.08_-42.04
3,1.25,-37.68_-26.63_-21.73_25.08_-42.04,1.07,-40.82_-22.19_-16.30_25.08_-35.04
3,1.07,-40.82_-22.19_-16.30_25.08_-35.04,0.95,-34.54_-22.19_-16.30_25.08_-35.04
3,0.95,-34.54_-22.19_-16.30_25.08_-35.04,0.26,-3.14_-8.88_-10.87_6.27_-28.03
3,0.26,-3.14_-8.88_-10.87_6.27_-28.03,0.18,-6.28_-8.88_-10.87_6.27_-21.02
3,0.18,-6.28_-8.88_-10.87_6.27_-21.02,0.16,-6.28_-8.88_-16.30_6.27_-14.01
3,0.16,-6.28_-8.88_-16.30_6.27_-14.01,0.13,-9.42_-8.88_-10.87_6.27_-14.01
3,0.13,-9.42_-8.88_-10.87_6.27_-14.01,0.11,-9.42_-4.44_-10.87_0.00_-14.01
3,0.11,-9.42_-4.44_-10.87_0.00_-14.01,0.11,-9.42_-4.44_-10.87_0.00_-14.01
3,0.11,-9.42_-4.44_-10.87_0.00_-14.01,0.09,-12.56_-4.44_-10.87_0.00_-7.01
3,0.09,-12.56_-4.44_-10.87_0.00_-7.01,0.08,-9.42_-4.44_-10.87_6.27_-7.01
3,0.08,-9.42_-4.44_-10.87_6.27_-7.01,0.04,-6.28_-4.44_-5.43_6.27_-7.01
3,0.04,-6.28_-4.44_-5.43_6.27_-7.01,0.03,-3.14_0.00_-5.43_6.27_-7.01
3,0.03,-3.14_0.00_-5.43_6.27_-7.01,0.03,-3.14_0.00_-5.43_6.27_-7.01
3,0.03,-3.14_0.00_-5.43_6.27_-7.01,0.03,-3.14_0.00_-5.43_6.27_-7.01
3,0.03,-3.14_0.00_-5.43_6.27_-7.01,0.03,-6.28_0.00_-5.43_0.00_-7.01
3,0.03,-6.28_0.00_-5.43_0.00_-7.01,0.03,-3.14_-4.44_-5.43_0.00_-7.01
3,0.03,-3.14_-4.44_-5.43_0.00_-7.01,0.03,-3.14_-4.44_-5.43_0.00_-7.01
3,0.03,-3.14_-4.44_-5.43_0.00_-7.01,0.02,0.00_-4.44_0.00_0.00_-7.01
3,0.02,0.00_-4.44_0.00_0.00_-7.01,0.02,0.00_-4.44_0.00_0.00_-7.01
3,0.02,0.00_-4.44_0.00_0.00_-7.01,0.02,0.00_-4.44_0.00_0.00_-7.01
3,0.02,0.00_-4.44_0.00_0.00_-7.01,0.01,3.14_-4.44_0.00_0.00_0.00
3,0.01,3.14_-4.44_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
3,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
3,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
4,19.22,-222.94_17.75_-86.93_-81.52_112.11,0.25,-15.70_4.44_10.87_25.08_0.00
4,0.25,-15.70_4.44_10.87_25.08_0.00,0.22,-15.70_4.44_16.30_18.81_0.00
4,0.22,-15.70_4.44_16.30_18.81_0.00,0.07,9.42_0.00_-5.43_-12.54_0.00
4,0.07,9.42_0.00_-5.43_-12.54_0.00,0.04,9.42_-4.44_-5.43_-6.27_0.00
4,0.04,9.42_-4.44_-5.43_-6.27_0.00,0.03,6.28_0.00_-5.43_-6.27_0.00
4,0.03,6.28_0.00_-5.43_-6.27_0.00,0.03,6.28_0.00_-5.43_-6.27_0.00
4,0.03,6.28_0.00_-5.43_-6.27_0.00,0.02,3.14_4.44_-5.43_-6.27_0.00
4,0.02,3.14_4.44_-5.43_-6.27_0.00,0.02,3.14_4.44_-5.43_-6.27_0.00
4,0.02,3.14_4.44_-5.43_-6.27_0.00,0.01,0.00_4.44_0.00_-6.27_0.00
4,0.01,0.00_4.44_0.00_-6.27_0.00,0.01,3.14_4.44_0.00_0.00_0.00
4,0.01,3.14_4.44_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
4,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
4,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
4,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
4,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
4,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
5,4.25,75.36_8.88_103.23_18.81_-14.01,4.16,72.22_13.32_103.23_18.81_-14.01
5,4.16,72.22_13.32_103.23_18.81_-14.01,1.52,62.80_8.88_21.73_18.81_-35.04
5,1.52,62.80_8.88_21.73_18.81_-35.04,0.29,28.26_0.00_10.87_6.27_-14.01
5,0.29,28.26_0.00_10.87_6.27_-14.01,0.16,21.98_0.00_10.87_0.00_-7.01
5,0.16,21.98_0.00_10.87_0.00_-7.01,0.14,18.84_0.00_10.87_6.27_-7.01
5,0.14,18.84_0.00_10.87_6.27_-7.01,0.1,15.70_0.00_10.87_6.27_0.00
5,0.1,15.70_0.00_10.87_6.27_0.00,0.02,6.28_-4.44_0.00_6.27_0.00
5,0.02,6.28_-4.44_0.00_6.27_0.00,0.01,3.14_0.00_0.00_6.27_0.00
5,0.01,3.14_0.00_0.00_6.27_0.00,0.01,6.28_0.00_0.00_0.00_0.00
5,0.01,6.28_0.00_0.00_0.00_0.00,0.01,6.28_0.00_0.00_0.00_0.00
5,0.01,6.28_0.00_0.00_0.00_0.00,0.01,-3.14_4.44_0.00_0.00_0.00
5,0.01,-3.14_4.44_0.00_0.00_0.00,0.01,-3.14_4.44_0.00_0.00_0.00
5,0.01,-3.14_4.44_0.00_0.00_0.00,0.01,-3.14_4.44_0.00_0.00_0.00
5,0.01,-3.14_4.44_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
5,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
5,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
5,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
5,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
6,2.73,-59.66_-31.07_-5.43_62.71_-49.05,0.44,-40.82_-4.44_0.00_6.27_-7.01
6,0.44,-40.82_-4.44_0.00_6.27_-7.01,0.39,-37.68_-4.44_5.43_6.27_-7.01
6,0.39,-37.68_-4.44_5.43_6.27_-7.01,0.33,-34.54_0.00_5.43_6.27_-7.01
6,0.33,-34.54_0.00_5.43_6.27_-7.01,0.28,-31.40_4.44_5.43_6.27_-7.01
6,0.28,-31.40_4.44_5.43_6.27_-7.01,0.08,-6.28_0.00_5.43_-6.27_-14.01
6,0.08,-6.28_0.00_5.43_-6.27_-14.01,0.07,-6.28_4.44_0.00_-6.27_-14.01
6,0.07,-6.28_4.44_0.00_-6.27_-14.01,0.05,-3.14_8.88_-5.43_-6.27_-7.01
6,0.05,-3.14_8.88_-5.43_-6.27_-7.01,0.01,-3.14_4.44_0.00_0.00_0.00
6,0.01,-3.14_4.44_0.00_0.00_0.00,0.01,-3.14_4.44_0.00_0.00_0.00
6,0.01,-3.14_4.44_0.00_0.00_0.00,0.01,-3.14_4.44_0.00_0.00_0.00
6,0.01,-3.14_4.44_0.00_0.00_0.00,0.01,-3.14_4.44_0.00_0.00_0.00
6,0.01,-3.14_4.44_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
6,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
6,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
7,0.67,-18.84_39.95_-10.87_12.54_-21.02,0.67,-18.84_39.95_-10.87_12.54_-21.02
7,0.67,-18.84_39.95_-10.87_12.54_-21.02,0.06,-3.14_0.00_0.00_6.27_-14.01
7,0.06,-3.14_0.00_0.00_6.27_-14.01,0.06,-3.14_0.00_0.00_6.27_-14.01
7,0.06,-3.14_0.00_0.00_6.27_-14.01,0.06,-3.14_0.00_0.00_6.27_-14.01
7,0.06,-3.14_0.00_0.00_6.27_-14.01,0.03,-6.28_0.00_0.00_-6.27_-7.01
7,0.03,-6.28_0.00_0.00_-6.27_-7.01,0.03,-6.28_0.00_0.00_-6.27_-7.01
7,0.03,-6.28_0.00_0.00_-6.27_-7.01,0.03,-6.28_0.00_0.00_-6.27_-7.01
7,0.03,-6.28_0.00_0.00_-6.27_-7.01,0.03,-6.28_0.00_-5.43_-6.27_0.00
7,0.03,-6.28_0.00_-5.43_-6.27_0.00,0.02,-3.14_4.44_-5.43_6.27_0.00
7,0.02,-3.14_4.44_-5.43_6.27_0.00,0.02,0.00_0.00_-5.43_6.27_0.00
7,0.02,0.00_0.00_-5.43_6.27_0.00,0.02,0.00_0.00_-5.43_6.27_0.00
7,0.02,0.00_0.00_-5.43_6.27_0.00,0.0,0.00_0.00_0.00_0.00_0.00
7,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
7,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
7,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
7,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
7,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
8,1.06,-28.26_-8.88_-38.03_-12.54_42.04,0.38,12.56_-22.19_5.43_25.08_14.01
8,0.38,12.56_-22.19_5.43_25.08_14.01,0.38,12.56_-22.19_5.43_25.08_14.01
8,0.38,12.56_-22.19_5.43_25.08_14.01,0.28,15.70_-17.75_0.00_18.81_14.01
8,0.28,15.70_-17.75_0.00_18.81_14.01,0.22,12.56_-13.32_0.00_18.81_14.01
8,0.22,12.56_-13.32_0.00_18.81_14.01,0.22,12.56_-13.32_0.00_18.81_14.01
8,0.22,12.56_-13.32_0.00_18.81_14.01,0.22,15.70_-8.88_0.00_18.81_14.01
8,0.22,15.70_-8.88_0.00_18.81_14.01,0.21,15.70_-4.44_5.43_18.81_14.01
8,0.21,15.70_-4.44_5.43_18.81_14.01,0.2,12.56_-8.88_5.43_18.81_14.01
8,0.2,12.56_-8.88_5.43_18.81_14.01,0.13,6.28_-8.88_0.00_18.81_7.01
8,0.13,6.28_-8.88_0.00_18.81_7.01,0.13,9.42_4.44_0.00_18.81_7.01
8,0.13,9.42_4.44_0.00_18.81_7.01,0.13,9.42_4.44_0.00_18.81_7.01
8,0.13,9.42_4.44_0.00_18.81_7.01,0.11,3.14_0.00_-5.43_18.81_7.01
8,0.11,3.14_0.00_-5.43_18.81_7.01,0.11,3.14_0.00_-5.43_18.81_7.01
8,0.11,3.14_0.00_-5.43_18.81_7.01,0.11,3.14_4.44_0.00_18.81_7.01
8,0.11,3.14_4.44_0.00_18.81_7.01,0.07,15.70_0.00_0.00_6.27_0.00
8,0.07,15.70_0.00_0.00_6.27_0.00,0.07,15.70_0.00_0.00_6.27_0.00
8,0.07,15.70_0.00_0.00_6.27_0.00,0.07,15.70_0.00_0.00_6.27_0.00
8,0.07,15.70_0.00_0.00_6.27_0.00,0.06,12.56_0.00_-5.43_6.27_0.00
8,0.06,12.56_0.00_-5.43_6.27_0.00,0.06,12.56_0.00_-5.43_6.27_0.00
8,0.06,12.56_0.00_-5.43_6.27_0.00,0.04,9.42_4.44_-5.43_6.27_0.00
8,0.04,9.42_4.44_-5.43_6.27_0.00,0.04,9.42_4.44_-5.43_6.27_0.00
8,0.04,9.42_4.44_-5.43_6.27_0.00,0.03,6.28_0.00_-5.43_6.27_0.00
8,0.03,6.28_0.00_-5.43_6.27_0.00,0.03,6.28_0.00_-5.43_6.27_0.00
8,0.03,6.28_0.00_-5.43_6.27_0.00,0.02,3.14_-4.44_-5.43_6.27_0.00
8,0.02,3.14_-4.44_-5.43_6.27_0.00,0.02,3.14_-4.44_-5.43_6.27_0.00
8,0.02,3.14_-4.44_-5.43_6.27_0.00,0.02,0.00_0.00_-5.43_6.27_0.00
8,0.02,0.00_0.00_-5.43_6.27_0.00,0.02,0.00_0.00_-5.43_6.27_0.00
8,0.02,0.00_0.00_-5.43_6.27_0.00,0.01,3.14_0.00_0.00_6.27_0.00
8,0.01,3.14_0.00_0.00_6.27_0.00,0.01,6.28_0.00_0.00_0.00_0.00
8,0.01,6.28_0.00_0.00_0.00_0.00,0.01,6.28_0.00_0.00_0.00_0.00
8,0.01,6.28_0.00_0.00_0.00_0.00,0.01,3.14_0.00_5.43_0.00_0.00
8,0.01,3.14_0.00_5.43_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
8,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
8,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
8,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
8,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
9,3.72,-37.68_-26.63_43.47_-87.79_-56.06,0.14,-18.84_0.00_-10.87_6.27_-7.01
9,0.14,-18.84_0.00_-10.87_6.27_-7.01,0.09,-12.56_0.00_10.87_-6.27_7.01
9,0.09,-12.56_0.00_10.87_-6.27_7.01,0.06,-9.42_4.44_10.87_0.00_0.00
9,0.06,-9.42_4.44_10.87_0.00_0.00,0.06,-9.42_4.44_10.87_0.00_0.00
9,0.06,-9.42_4.44_10.87_0.00_0.00,0.05,-12.56_4.44_5.43_0.00_0.00
9,0.05,-12.56_4.44_5.43_0.00_0.00,0.01,3.14_0.00_-5.43_0.00_0.00
9,0.01,3.14_0.00_-5.43_0.00_0.00,0.01,3.14_0.00_-5.43_0.00_0.00
9,0.01,3.14_0.00_-5.43_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
9,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
9,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
9,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
10,9.69,40.82_-4.44_16.30_-144.22_-126.13,0.3,-12.56_22.19_0.00_18.81_14.01
10,0.3,-12.56_22.19_0.00_18.81_14.01,0.29,-9.42_22.19_-5.43_18.81_14.01
10,0.29,-9.42_22.19_-5.43_18.81_14.01,0.26,-12.56_17.75_-5.43_18.81_14.01
10,0.26,-12.56_17.75_-5.43_18.81_14.01,0.07,-3.14_8.88_0.00_12.54_7.01
10,0.07,-3.14_8.88_0.00_12.54_7.01,0.07,-6.28_4.44_0.00_12.54_7.01
10,0.07,-6.28_4.44_0.00_12.54_7.01,0.05,-3.14_0.00_0.00_12.54_7.01
10,0.05,-3.14_0.00_0.00_12.54_7.01,0.02,0.00_0.00_0.00_6.27_7.01
10,0.02,0.00_0.00_0.00_6.27_7.01,0.02,0.00_0.00_0.00_6.27_7.01
10,0.02,0.00_0.00_0.00_6.27_7.01,0.01,-3.14_0.00_0.00_6.27_0.00
10,0.01,-3.14_0.00_0.00_6.27_0.00,0.01,-3.14_0.00_0.00_6.27_0.00
10,0.01,-3.14_0.00_0.00_6.27_0.00,0.0,0.00_0.00_0.00_0.00_0.00
10,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
10,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
10,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
11,10.74,-94.20_53.26_10.87_169.30_-49.05,1.25,-21.98_53.26_16.30_-31.35_-21.02
11,1.25,-21.98_53.26_16.30_-31.35_-21.02,0.37,-9.42_26.63_10.87_-18.81_-14.01
11,0.37,-9.42_26.63_10.87_-18.81_-14.01,0.37,-9.42_26.63_10.87_-18.81_-14.01
11,0.37,-9.42_26.63_10.87_-18.81_-14.01,0.3,-6.28_22.19_10.87_-18.81_-14.01
11,0.3,-6.28_22.19_10.87_-18.81_-14.01,0.21,-6.28_22.19_10.87_-12.54_-7.01
11,0.21,-6.28_22.19_10.87_-12.54_-7.01,0.18,-3.14_22.19_5.43_-12.54_-7.01
11,0.18,-3.14_22.19_5.43_-12.54_-7.01,0.09,-6.28_-8.88_5.43_-12.54_-7.01
11,0.09,-6.28_-8.88_5.43_-12.54_-7.01,0.05,-3.14_-8.88_5.43_-6.27_-7.01
11,0.05,-3.14_-8.88_5.43_-6.27_-7.01,0.03,-3.14_-4.44_0.00_-6.27_-7.01
11,0.03,-3.14_-4.44_0.00_-6.27_-7.01,0.03,-3.14_-4.44_0.00_-6.27_-7.01
11,0.03,-3.14_-4.44_0.00_-6.27_-7.01,0.02,0.00_0.00_0.00_-6.27_-7.01
11,0.02,0.00_0.00_0.00_-6.27_-7.01,0.02,0.00_0.00_0.00_-6.27_-7.01
11,0.02,0.00_0.00_0.00_-6.27_-7.01,0.02,0.00_4.44_0.00_0.00_-7.01
11,0.02,0.00_4.44_0.00_0.00_-7.01,0.01,3.14_0.00_0.00_0.00_-7.01
11,0.01,3.14_0.00_0.00_0.00_-7.01,0.01,3.14_0.00_0.00_0.00_-7.01
11,0.01,3.14_0.00_0.00_0.00_-7.01,0.01,3.14_0.00_0.00_0.00_-7.01
11,0.01,3.14_0.00_0.00_0.00_-7.01,0.01,3.14_0.00_0.00_0.00_-7.01
11,0.01,3.14_0.00_0.00_0.00_-7.01,0.01,3.14_4.44_0.00_0.00_0.00
11,0.01,3.14_4.44_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
11,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
11,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
11,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
11,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
12,11.18,204.10_-17.75_-43.47_-6.27_28.03,0.85,-3.14_-39.95_-27.17_25.08_21.02
12,0.85,-3.14_-39.95_-27.17_25.08_21.02,0.8,-6.28_-39.95_-21.73_25.08_21.02
12,0.8,-6.28_-39.95_-21.73_25.08_21.02,0.74,-3.14_-39.95_-16.30_25.08_21.02
12,0.74,-3.14_-39.95_-16.30_25.08_21.02,0.74,-3.14_-39.95_-16.30_25.08_21.02
12,0.74,-3.14_-39.95_-16.30_25.08_21.02,0.2,0.00_-13.32_-16.30_-12.54_14.01
12,0.2,0.00_-13.32_-16.30_-12.54_14.01,0.04,6.28_0.00_-10.87_0.00_0.00
12,0.04,6.28_0.00_-10.87_0.00_0.00,0.03,0.00_0.00_-10.87_0.00_0.00
12,0.03,0.00_0.00_-10.87_0.00_0.00,0.03,0.00_0.00_-10.87_0.00_0.00
12,0.03,0.00_0.00_-10.87_0.00_0.00,0.03,0.00_0.00_-10.87_0.00_0.00
12,0.03,0.00_0.00_-10.87_0.00_0.00,0.01,3.14_0.00_-5.43_0.00_0.00
12,0.01,3.14_0.00_-5.43_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
12,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
12,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
12,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
13,15.39,128.74_13.32_-65.20_200.66_-14.01,5.63,141.30_8.88_5.43_6.27_49.05
13,5.63,141.30_8.88_5.43_6.27_49.05,2.61,40.82_84.33_38.03_-12.54_7.01
13,2.61,40.82_84.33_38.03_-12.54_7.01,0.49,-34.54_17.75_5.43_-18.81_7.01
13,0.49,-34.54_17.75_5.43_-18.81_7.01,0.4,-31.40_13.32_5.43_-18.81_7.01
13,0.4,-31.40_13.32_5.43_-18.81_7.01,0.21,-18.84_8.88_0.00_-18.81_7.01
13,0.21,-18.84_8.88_0.00_-18.81_7.01,0.21,-18.84_8.88_0.00_-18.81_7.01
13,0.21,-18.84_8.88_0.00_-18.81_7.01,0.21,-15.70_13.32_0.00_-18.81_7.01
13,0.21,-15.70_13.32_0.00_-18.81_7.01,0.18,-18.84_13.32_0.00_-12.54_7.01
13,0.18,-18.84_13.32_0.00_-12.54_7.01,0.17,-15.70_13.32_5.43_-12.54_7.01
13,0.17,-15.70_13.32_5.43_-12.54_7.01,0.08,-9.42_13.32_5.43_-6.27_0.00
13,0.08,-9.42_13.32_5.43_-6.27_0.00,0.08,-9.42_13.32_5.43_-6.27_0.00
13,0.08,-9.42_13.32_5.43_-6.27_0.00,0.08,-9.42_13.32_5.43_-6.27_0.00
13,0.08,-9.42_13.32_5.43_-6.27_0.00,0.06,-6.28_13.32_0.00_-6.27_0.00
13,0.06,-6.28_13.32_0.00_-6.27_0.00,0.03,-9.42_4.44_0.00_0.00_0.00
13,0.03,-9.42_4.44_0.00_0.00_0.00,0.01,-6.28_0.00_0.00_0.00_0.00
13,0.01,-6.28_0.00_0.00_0.00_0.00,0.01,-6.28_0.00_0.00_0.00_0.00
13,0.01,-6.28_0.00_0.00_0.00_0.00,0.01,-3.14_0.00_-5.43_0.00_0.00
13,0.01,-3.14_0.00_-5.43_0.00_0.00,0.01,-3.14_-4.44_0.00_0.00_0.00
13,0.01,-3.14_-4.44_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
13,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
13,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
13,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
13,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
13,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
13,0.0,0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00
