run,fit1,node1,fit2,node2
7,0.01,-3.14_4.44_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
7,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
7,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
7,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
7,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
7,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
8,0.04,12.56_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.03,9.42_-4.44_0.00_0.00_0.00_0.00_0.00_0.00
8,0.03,9.42_-4.44_0.00_0.00_0.00_0.00_0.00_0.00,0.02,6.28_-4.44_0.00_6.27_0.00_0.00_0.00_0.00
8,0.02,6.28_-4.44_0.00_6.27_0.00_0.00_0.00_0.00,0.01,3.14_0.00_0.00_6.27_0.00_0.00_0.00_0.00
8,0.01,3.14_0.00_0.00_6.27_0.00_0.00_0.00_0.00,0.01,3.14_0.00_0.00_6.27_0.00_0.00_0.00_0.00
8,0.01,3.14_0.00_0.00_6.27_0.00_0.00_0.00_0.00,0.01,6.28_0.00_0.00_0.00_0.00_0.00_0.00_0.00
8,0.01,6.28_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.01,3.14_0.00_5.43_0.00_0.00_0.00_0.00_0.00
8,0.01,3.14_0.00_5.43_0.00_0.00_0.00_0.00_0.00,0.01,3.14_0.00_5.43_0.00_0.00_0.00_0.00_0.00
8,0.01,3.14_0.00_5.43_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
8,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
8,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
8,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
8,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
8,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
9,0.16,-18.84_8.88_0.00_-6.27_-7.01_-7.67_8.28_0.00,0.11,-12.56_8.88_0.00_-6.27_-7.01_-7.67_8.28_0.00
9,0.11,-12.56_8.88_0.00_-6.27_-7.01_-7.67_8.28_0.00,0.08,-9.42_4.44_0.00_-6.27_-7.01_-7.67_8.28_0.00
9,0.08,-9.42_4.44_0.00_-6.27_-7.01_-7.67_8.28_0.00,0.08,-9.42_4.44_0.00_-6.27_-7.01_-7.67_8.28_0.00
9,0.08,-9.42_4.44_0.00_-6.27_-7.01_-7.67_8.28_0.00,0.08,-6.28_4.44_5.43_-6.27_-7.01_-7.67_8.28_0.00
9,0.08,-6.28_4.44_5.43_-6.27_-7.01_-7.67_8.28_0.00,0.01,0.00_4.44_0.00_-6.27_0.00_0.00_0.00_0.00
9,0.01,0.00_4.44_0.00_-6.27_0.00_0.00_0.00_0.00,0.01,0.00_4.44_5.43_0.00_0.00_0.00_0.00_0.00
9,0.01,0.00_4.44_5.43_0.00_0.00_0.00_0.00_0.00,0.01,0.00_4.44_5.43_0.00_0.00_0.00_0.00_0.00
9,0.01,0.00_4.44_5.43_0.00_0.00_0.00_0.00_0.00,0.01,3.14_0.00_5.43_0.00_0.00_0.00_0.00_0.00
9,0.01,3.14_0.00_5.43_0.00_0.00_0.00_0.00_0.00,0.01,3.14_0.00_5.43_0.00_0.00_0.00_0.00_0.00
9,0.01,3.14_0.00_5.43_0.00_0.00_0.00_0.00_0.00,0.01,3.14_0.00_5.43_0.00_0.00_0.00_0.00_0.00
9,0.01,3.14_0.00_5.43_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
9,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
9,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
9,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
10,0.27,-9.42_-8.88_5.43_-25.08_7.01_-7.67_-8.28_-8.85,0.1,-18.84_4.44_5.43_0.00_0.00_0.00_0.00_0.00
10,0.1,-18.84_4.44_5.43_0.00_0.00_0.00_0.00_0.00,0.01,3.14_0.00_0.00_0.00_-7.01_0.00_0.00_0.00
10,0.01,3.14_0.00_0.00_0.00_-7.01_0.00_0.00_0.00,0.01,3.14_0.00_0.00_0.00_-7.01_0.00_0.00_0.00
10,0.01,3.14_0.00_0.00_0.00_-7.01_0.00_0.00_0.00,0.01,3.14_0.00_0.00_0.00_-7.01_0.00_0.00_0.00
10,0.01,3.14_0.00_0.00_0.00_-7.01_0.00_0.00_0.00,0.01,3.14_0.00_0.00_0.00_-7.01_0.00_0.00_0.00
10,0.01,3.14_0.00_0.00_0.00_-7.01_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
10,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
10,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
10,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
10,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
10,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
10,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
10,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
10,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
11,4.84,81.64_13.32_76.06_31.35_63.06_38.36_-16.57_0.00,0.12,-12.56_-4.44_-10.87_0.00_-7.01_-7.67_8.28_0.00
11,0.12,-12.56_-4.44_-10.87_0.00_-7.01_-7.67_8.28_0.00,0.06,-3.14_-8.88_5.43_-6.27_0.00_0.00_8.28_0.00
11,0.06,-3.14_-8.88_5.43_-6.27_0.00_0.00_8.28_0.00,0.02,0.00_-8.88_0.00_0.00_0.00_0.00_0.00_0.00
11,0.02,0.00_-8.88_0.00_0.00_0.00_0.00_0.00_0.00,0.01,3.14_4.44_0.00_0.00_0.00_0.00_0.00_0.00
11,0.01,3.14_4.44_0.00_0.00_0.00_0.00_0.00_0.00,0.01,3.14_4.44_0.00_0.00_0.00_0.00_0.00_0.00
11,0.01,3.14_4.44_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
11,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
11,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
11,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
11,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
12,0.22,-3.14_22.19_10.87_0.00_7.01_7.67_8.28_-8.85,0.22,-3.14_22.19_10.87_0.00_7.01_7.67_8.28_-8.85
12,0.22,-3.14_22.19_10.87_0.00_7.01_7.67_8.28_-8.85,0.22,-3.14_22.19_10.87_0.00_7.01_7.67_8.28_-8.85
12,0.22,-3.14_22.19_10.87_0.00_7.01_7.67_8.28_-8.85,0.17,0.00_17.75_10.87_0.00_7.01_7.67_8.28_-8.85
12,0.17,0.00_17.75_10.87_0.00_7.01_7.67_8.28_-8.85,0.17,0.00_17.75_10.87_0.00_7.01_7.67_8.28_-8.85
12,0.17,0.00_17.75_10.87_0.00_7.01_7.67_8.28_-8.85,0.02,-3.14_0.00_0.00_0.00_0.00_7.67_0.00_0.00
12,0.02,-3.14_0.00_0.00_0.00_0.00_7.67_0.00_0.00,0.02,-3.14_0.00_0.00_0.00_0.00_7.67_0.00_0.00
12,0.02,-3.14_0.00_0.00_0.00_0.00_7.67_0.00_0.00,0.01,-3.14_0.00_0.00_0.00_7.01_0.00_0.00_0.00
12,0.01,-3.14_0.00_0.00_0.00_7.01_0.00_0.00_0.00,0.01,-3.14_0.00_0.00_0.00_7.01_0.00_0.00_0.00
12,0.01,-3.14_0.00_0.00_0.00_7.01_0.00_0.00_0.00,0.01,3.14_4.44_0.00_0.00_0.00_0.00_0.00_0.00
12,0.01,3.14_4.44_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
12,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
12,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
12,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
13,0.07,9.42_-4.44_5.43_-6.27_7.01_0.00_-8.28_0.00,0.05,6.28_-4.44_5.43_0.00_7.01_0.00_-8.28_0.00
13,0.05,6.28_-4.44_5.43_0.00_7.01_0.00_-8.28_0.00,0.05,6.28_-4.44_5.43_0.00_7.01_0.00_-8.28_0.00
13,0.05,6.28_-4.44_5.43_0.00_7.01_0.00_-8.28_0.00,0.04,3.14_-4.44_0.00_0.00_7.01_0.00_-8.28_0.00
13,0.04,3.14_-4.44_0.00_0.00_7.01_0.00_-8.28_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
13,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
13,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
13,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
14,0.26,12.56_-17.75_0.00_-18.81_0.00_7.67_8.28_-8.85,0.04,0.00_0.00_0.00_-12.54_0.00_0.00_0.00_0.00
14,0.04,0.00_0.00_0.00_-12.54_0.00_0.00_0.00_0.00,0.01,0.00_-4.44_0.00_-6.27_0.00_0.00_0.00_0.00
14,0.01,0.00_-4.44_0.00_-6.27_0.00_0.00_0.00_0.00,0.01,-3.14_-4.44_0.00_0.00_0.00_0.00_0.00_0.00
14,0.01,-3.14_-4.44_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
14,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
14,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
15,0.16,-9.42_13.32_-10.87_6.27_0.00_7.67_-8.28_-8.85,0.07,-3.14_8.88_-5.43_0.00_0.00_0.00_-8.28_-8.85
15,0.07,-3.14_8.88_-5.43_0.00_0.00_0.00_-8.28_-8.85,0.07,-3.14_8.88_-5.43_0.00_0.00_0.00_-8.28_-8.85
15,0.07,-3.14_8.88_-5.43_0.00_0.00_0.00_-8.28_-8.85,0.07,3.14_8.88_5.43_0.00_0.00_0.00_-8.28_-8.85
15,0.07,3.14_8.88_5.43_0.00_0.00_0.00_-8.28_-8.85,0.02,0.00_0.00_0.00_6.27_7.01_0.00_0.00_0.00
15,0.02,0.00_0.00_0.00_6.27_7.01_0.00_0.00_0.00,0.01,0.00_-4.44_0.00_6.27_0.00_0.00_0.00_0.00
15,0.01,0.00_-4.44_0.00_6.27_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
15,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
15,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
16,0.94,-37.68_31.07_-5.43_25.08_7.01_-7.67_-16.57_-17.70,0.08,9.42_-4.44_5.43_0.00_-7.01_-7.67_0.00_8.85
16,0.08,9.42_-4.44_5.43_0.00_-7.01_-7.67_0.00_8.85,0.08,9.42_-4.44_5.43_0.00_-7.01_-7.67_0.00_8.85
16,0.08,9.42_-4.44_5.43_0.00_-7.01_-7.67_0.00_8.85,0.07,9.42_0.00_0.00_0.00_-7.01_-7.67_0.00_8.85
16,0.07,9.42_0.00_0.00_0.00_-7.01_-7.67_0.00_8.85,0.06,6.28_-4.44_0.00_0.00_-7.01_-7.67_0.00_8.85
16,0.06,6.28_-4.44_0.00_0.00_-7.01_-7.67_0.00_8.85,0.06,3.14_-4.44_-5.43_0.00_-7.01_-7.67_0.00_8.85
16,0.06,3.14_-4.44_-5.43_0.00_-7.01_-7.67_0.00_8.85,0.05,0.00_0.00_-5.43_0.00_-7.01_-7.67_0.00_8.85
16,0.05,0.00_0.00_-5.43_0.00_-7.01_-7.67_0.00_8.85,0.04,-3.14_0.00_-5.43_0.00_0.00_-7.67_0.00_8.85
16,0.04,-3.14_0.00_-5.43_0.00_0.00_-7.67_0.00_8.85,0.04,-3.14_0.00_-5.43_0.00_0.00_-7.67_0.00_8.85
16,0.04,-3.14_0.00_-5.43_0.00_0.00_-7.67_0.00_8.85,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
16,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
16,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
16,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
16,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
16,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
17,0.07,15.70_0.00_5.43_0.00_0.00_0.00_0.00_0.00,0.03,9.42_0.00_0.00_-6.27_0.00_0.00_0.00_0.00
17,0.03,9.42_0.00_0.00_-6.27_0.00_0.00_0.00_0.00,0.03,9.42_0.00_0.00_-6.27_0.00_0.00_0.00_0.00
17,0.03,9.42_0.00_0.00_-6.27_0.00_0.00_0.00_0.00,0.03,6.28_0.00_-5.43_-6.27_0.00_0.00_0.00_0.00
17,0.03,6.28_0.00_-5.43_-6.27_0.00_0.00_0.00_0.00,0.03,6.28_0.00_-5.43_-6.27_0.00_0.00_0.00_0.00
17,0.03,6.28_0.00_-5.43_-6.27_0.00_0.00_0.00_0.00,0.03,6.28_0.00_-5.43_-6.27_0.00_0.00_0.00_0.00
17,0.03,6.28_0.00_-5.43_-6.27_0.00_0.00_0.00_0.00,0.01,6.28_0.00_0.00_0.00_0.00_0.00_0.00_0.00
17,0.01,6.28_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.01,6.28_0.00_0.00_0.00_0.00_0.00_0.00_0.00
17,0.01,6.28_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.01,-3.14_-4.44_0.00_0.00_0.00_0.00_0.00_0.00
17,0.01,-3.14_-4.44_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
17,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
17,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
17,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
17,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
17,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00,0.0,0.00_0.00_0.00_0.00_0.00_0.00_0.00_0.00
18,0.09,-3.14_13.32_5.43_-6.27_7.01_7.67_0.00_0.00,0.09,-3.14_13.32_5.43_-6.27_7.01_7.67_0.00_0.00
